district,season_year,mean_growing_spei,median_growing_spei,n_months,province,province_avg_start_date,province_avg_end_date
Mpika,2018,-0.22963772304356098,-0.2524093687534332,5,Muchinga,November 24,May 12
Mpika,2019,0.16145172528922555,0.0682298149913549,6,Muchinga,November 24,May 12
Mpika,2020,0.4935458481311798,0.4121723473072052,5,Muchinga,November 24,May 12
Mpika,2021,0.04799044597893955,0.1724712252616882,5,Muchinga,November 24,May 12
Mpongwe,2000,1.056068221728007,1.0127216279506683,6,Copperbelt,November 13,May 07
Mpongwe,2001,0.864863932132721,0.8291206359863281,6,Copperbelt,November 13,May 07
Mpongwe,2002,0.9334286351998647,0.9376198351383209,6,Copperbelt,November 13,May 07
Mpongwe,2003,1.355570411682129,1.3837262392044067,5,Copperbelt,November 13,May 07
Mpongwe,2004,0.17812391618887582,0.28620748221874237,6,Copperbelt,November 13,May 07
Mpongwe,2005,-0.6067682451878985,-0.6986681520938873,6,Copperbelt,November 13,May 07
Mpongwe,2006,-0.15102065478761992,-0.2042491547763347,6,Copperbelt,November 13,May 07
Mpongwe,2007,0.033518418669700636,0.05114512890577315,6,Copperbelt,November 13,May 07
Mpongwe,2008,0.5248610933000842,0.4458230882883072,6,Copperbelt,November 13,May 07
Mpongwe,2009,1.5228020548820496,1.6008738279342651,6,Copperbelt,November 13,May 07
Mpongwe,2010,1.5839080214500427,1.5446040630340576,6,Copperbelt,November 13,May 07
Mpongwe,2011,1.2798415899276734,1.3458772897720337,5,Copperbelt,November 13,May 07
Mpongwe,2012,1.0445878207683563,1.12704735994339,6,Copperbelt,November 13,May 07
Mpongwe,2013,0.2415840576092402,0.3036238849163055,6,Copperbelt,November 13,May 07
Mpongwe,2014,-0.6380797982215881,-0.6499847769737244,5,Copperbelt,November 13,May 07
Mpongwe,2015,-0.9465685844421386,-0.9117324948310852,5,Copperbelt,November 13,May 07
Mpongwe,2016,-0.40554124489426613,-0.2819712162017822,5,Copperbelt,November 13,May 07
Mpongwe,2017,0.8045647978782654,0.8716135621070862,5,Copperbelt,November 13,May 07
Mpongwe,2018,0.85551837682724,0.9114232659339904,5,Copperbelt,November 13,May 07
Mpongwe,2019,0.33781172782182695,0.2824222147464752,5,Copperbelt,November 13,May 07
Mpongwe,2020,0.3620344251394272,0.3376869857311248,6,Copperbelt,November 13,May 07
Mpongwe,2021,-0.6340008430182934,-0.7958235740661621,5,Copperbelt,November 13,May 07
Mporokoso,2000,0.3231483406076829,0.30804426223039627,6,Northern,November 13,May 15
Mporokoso,2001,-0.6537996592621008,-0.717696875333786,6,Northern,November 13,May 15
Mporokoso,2002,-0.38295227927821024,-0.3207481801509857,7,Northern,November 13,May 15
Mporokoso,2003,-1.0733277797698975,-1.1528996229171753,6,Northern,November 13,May 15
Mporokoso,2004,-0.3555944556636469,-0.3641133904457092,7,Northern,November 13,May 15
Mporokoso,2005,-1.1168183386325836,-1.0425188541412354,6,Northern,November 13,May 15
Mporokoso,2006,-0.39558878156822175,-0.18693688511848444,8,Northern,November 13,May 15
Mporokoso,2007,0.4585169575044087,0.3599540293216705,7,Northern,November 13,May 15
Mporokoso,2008,-0.29726552750383106,-0.3654475212097168,7,Northern,November 13,May 15
Mporokoso,2009,0.3154085613787174,0.28714798390865326,6,Northern,November 13,May 15
Mporokoso,2010,-1.356201430161794,-1.4466614127159119,6,Northern,November 13,May 15
Mporokoso,2011,-1.6102447509765625,-1.5865585803985596,5,Northern,November 13,May 15
Mporokoso,2012,-1.2016327466283525,-1.2366620302200315,7,Northern,November 13,May 15
Mporokoso,2013,-0.26900395719955367,-0.32160361111164093,6,Northern,November 13,May 15
Mporokoso,2014,0.36326284408569337,0.373892605304718,5,Northern,November 13,May 15
Mporokoso,2015,0.8678722480932871,0.9124744832515717,6,Northern,November 13,May 15
Mporokoso,2016,-0.9059090614318848,-0.9202207028865814,6,Northern,November 13,May 15
Mporokoso,2017,-1.3315464496612548,-1.310890793800354,5,Northern,November 13,May 15
Mporokoso,2018,-0.31325947652970043,-0.1086427271366119,7,Northern,November 13,May 15
Mporokoso,2019,0.13185860961675647,0.1015424504876137,6,Northern,November 13,May 15
Mporokoso,2020,1.4133584300676982,1.4610303044319153,6,Northern,November 13,May 15
Mporokoso,2021,0.8805909276008606,0.8962910175323486,5,Northern,November 13,May 15
Mpulungu,2000,0.36105567837754887,0.3488046824932098,6,Northern,November 13,May 15
Mpulungu,2001,-0.8303911147328714,-0.9148410558700562,6,Northern,November 13,May 15
Mpulungu,2002,-0.837227980295817,-0.8701297640800476,6,Northern,November 13,May 15
Mpulungu,2003,-0.812941062450409,-0.8117112517356873,5,Northern,November 13,May 15
Mpulungu,2004,-0.8486664940913519,-0.9680558145046234,6,Northern,November 13,May 15
Mpulungu,2005,-1.6088525652885437,-1.6436172723770142,6,Northern,November 13,May 15
Mpulungu,2006,-0.8992938324809074,-0.9275477230548859,8,Northern,November 13,May 15
Mpulungu,2007,-0.439945279310147,-0.4193774312734604,6,Northern,November 13,May 15
Mpulungu,2008,-0.5782452353409359,-0.6014150381088257,7,Northern,November 13,May 15
Mpulungu,2009,0.38776766570905846,0.47953425347805023,6,Northern,November 13,May 15
Mpulungu,2010,-0.9859321614106497,-1.0201078057289124,6,Northern,November 13,May 15
Mpulungu,2011,-1.2771438558896382,-1.2741900086402893,6,Northern,November 13,May 15
Mpulungu,2012,-1.4121508938925607,-1.3235561847686768,7,Northern,November 13,May 15
Mpulungu,2013,-0.9101600895325342,-0.8725556135177612,6,Northern,November 13,May 15
Mpulungu,2014,-0.34972913563251495,-0.3749025166034698,5,Northern,November 13,May 15
Mpulungu,2015,0.3543699439615011,0.37455587089061737,6,Northern,November 13,May 15
Mpulungu,2016,-0.37492989500363666,-0.37254324555397034,6,Northern,November 13,May 15
Mpulungu,2017,-0.6843348264694213,-0.5921878814697266,5,Northern,November 13,May 15
Mpulungu,2018,-0.07211610713663198,-0.0324393473565578,6,Northern,November 13,May 15
Mpulungu,2019,0.4690856523811817,0.4341782033443451,6,Northern,November 13,May 15
Mpulungu,2020,1.3642853498458862,1.36167711019516,6,Northern,November 13,May 15
Mpulungu,2021,1.460444414615631,1.6286031007766724,5,Northern,November 13,May 15
Mufulira,2000,1.1457359194755554,1.203194260597229,6,Copperbelt,November 13,May 07
Mufulira,2001,0.9910558561484019,1.0228524208068848,6,Copperbelt,November 13,May 07
Mufulira,2002,1.4568208285740443,1.4177325963974,7,Copperbelt,November 13,May 07
Mufulira,2003,1.8646847248077392,1.9310028553009035,5,Copperbelt,November 13,May 07
Mufulira,2004,0.9249710763494173,1.1125434339046478,6,Copperbelt,November 13,May 07
Mufulira,2005,-0.1209837794303894,-0.21153141558170313,6,Copperbelt,November 13,May 07
Mufulira,2006,-0.019419730454683294,0.0376193262636661,5,Copperbelt,November 13,May 07
Mufulira,2007,0.06337262503802775,0.0344189647585153,6,Copperbelt,November 13,May 07
Mufulira,2008,0.28073982521891594,0.14036408439278594,6,Copperbelt,November 13,May 07
Mufulira,2009,1.3758199214935303,1.351589560508728,7,Copperbelt,November 13,May 07
Mufulira,2010,0.9629057596127192,0.9680480062961578,6,Copperbelt,November 13,May 07
Mufulira,2011,0.920818829536438,0.7588775753974915,5,Copperbelt,November 13,May 07
Mufulira,2012,0.7177252123753229,0.8380824327468872,6,Copperbelt,November 13,May 07
Mufulira,2013,0.05002565806110701,0.079555619508028,6,Copperbelt,November 13,May 07
Mufulira,2014,-0.8170367240905761,-0.7752009630203247,5,Copperbelt,November 13,May 07
Mufulira,2015,-1.291201686859131,-1.3827160596847534,5,Copperbelt,November 13,May 07
Mufulira,2016,-0.9245019435882569,-0.7379753589630127,5,Copperbelt,November 13,May 07
Mufulira,2017,-0.2486488178372383,-0.1790979504585266,5,Copperbelt,November 13,May 07
Mufulira,2018,0.5460677246252695,0.5378116965293884,6,Copperbelt,November 13,May 07
Mufulira,2019,-0.1156263044467778,-0.18117942392564146,6,Copperbelt,November 13,May 07
Mufulira,2020,0.23482991879185036,0.2515206784009933,6,Copperbelt,November 13,May 07
Mufulira,2021,-0.288356351852417,-0.3608849346637726,5,Copperbelt,November 13,May 07
Mufumbwe,2000,0.18157080188393593,0.21286790072917935,6,North-Western,November 04,May 06
Mufumbwe,2001,0.19223343953490257,0.246464192867279,6,North-Western,November 04,May 06
Mufumbwe,2002,-0.11918183912833531,-0.2496578991413116,6,North-Western,November 04,May 06
Mufumbwe,2003,0.25939832131067914,0.27826516330242157,6,North-Western,November 04,May 06
Mufumbwe,2004,-0.23468990965435899,-0.3166865957900881,6,North-Western,November 04,May 06
Mufumbwe,2005,-0.8345907007654508,-0.9310867488384247,6,North-Western,November 04,May 06
Mufumbwe,2006,0.21270890502880016,0.31702782213687897,6,North-Western,November 04,May 06
Mufumbwe,2007,0.5423579389850298,0.6256462037563324,6,North-Western,November 04,May 06
Mufumbwe,2008,0.9002911349137624,0.9395227432250977,6,North-Western,November 04,May 06
Mufumbwe,2009,1.55450815813882,1.5645935535430908,7,North-Western,November 04,May 06
Mufumbwe,2010,1.7068104147911072,1.7870697379112244,6,North-Western,November 04,May 06
Mufumbwe,2011,1.6907737970352172,1.7235653400421145,5,North-Western,November 04,May 06
Mufumbwe,2012,1.5650450587272644,1.5990281701087952,6,North-Western,November 04,May 06
Mufumbwe,2013,1.2458657423655193,1.2203543782234192,6,North-Western,November 04,May 06
Mufumbwe,2014,-0.2492935061454773,-0.1363533288240432,5,North-Western,November 04,May 06
Mufumbwe,2015,-0.7849046945571899,-0.8634482026100159,5,North-Western,November 04,May 06
Mufumbwe,2016,-1.0582370996475219,-1.0015013217926023,5,North-Western,November 04,May 06
Mufumbwe,2017,-0.5361700534820557,-0.5006508827209473,5,North-Western,November 04,May 06
Mufumbwe,2018,-0.3445683717727661,-0.3543076813220978,6,North-Western,November 04,May 06
Mufumbwe,2019,-0.3535327821969986,-0.2896913290023803,5,North-Western,November 04,May 06
Mufumbwe,2020,0.3090736672282219,0.274146556854248,5,North-Western,November 04,May 06
Mufumbwe,2021,-0.5834601014852524,-0.6865642070770264,5,North-Western,November 04,May 06
Mulobezi,2000,0.03773217853158708,0.1184173971414566,5,Western,November 07,April 13
Mulobezi,2001,0.25049048972626525,0.21260631084442133,6,Western,November 07,April 13
Mulobezi,2002,-0.39780037105083466,-0.5178426504135132,3,Western,November 07,April 13
Mulobezi,2003,0.14535043039359147,0.14354994334280485,4,Western,November 07,April 13
Mulobezi,2004,-0.288153138756752,-0.4929224848747253,5,Western,November 07,April 13
Mulobezi,2005,-0.524802353978157,-0.6347612142562866,5,Western,November 07,April 13
Mulobezi,2006,0.829286739230156,0.8848191797733307,6,Western,November 07,April 13
Mulobezi,2007,1.3007697582244873,1.267667531967163,5,Western,November 07,April 13
Mulobezi,2008,1.642354428768158,1.6604023575782776,6,Western,November 07,April 13
Mulobezi,2009,1.876774549484253,1.8708143830299377,6,Western,November 07,April 13
Mulobezi,2010,1.9058996836344402,1.8737356662750244,6,Western,November 07,April 13
Mulobezi,2011,1.5939439833164215,1.5163041949272156,4,Western,November 07,April 13
Mulobezi,2012,1.3472894132137299,1.3955402970314026,4,Western,November 07,April 13
Mulobezi,2013,1.0210016369819641,0.9982898235321044,5,Western,November 07,April 13
Mulobezi,2014,0.3233747035264969,0.4160929024219513,5,Western,November 07,April 13
Mulobezi,2015,-0.6528129503130913,-0.742571622133255,4,Western,November 07,April 13
Mulobezi,2016,-0.2875438928604126,-0.412297248840332,5,Western,November 07,April 13
Mulobezi,2017,0.19877284169197082,0.3422688841819763,5,Western,November 07,April 13
Mulobezi,2018,-0.30281425192952155,-0.3403892517089844,5,Western,November 07,April 13
Mulobezi,2019,-0.5725778490304947,-0.5713372826576233,4,Western,November 07,April 13
Mulobezi,2020,-0.42590128630399704,-0.320712685585022,4,Western,November 07,April 13
Mulobezi,2021,-1.741430938243866,-1.9070534706115723,4,Western,November 07,April 13
Mumbwa,2000,0.8001718322436014,0.8155254125595093,6,Central,November 18,April 22
Mumbwa,2001,0.8531551559766134,0.8067578971385956,6,Central,November 18,April 22
Mumbwa,2002,0.6808372288942337,0.6739653944969177,4,Central,November 18,April 22
Mumbwa,2003,0.9108742833137512,0.8995221853256226,5,Central,November 18,April 22
Mumbwa,2004,-0.14014823436737062,-0.3620578646659851,5,Central,November 18,April 22
Mumbwa,2005,-0.7907507866621017,-0.9151360094547272,4,Central,November 18,April 22
Mumbwa,2006,0.572547409683466,0.5940055549144745,4,Central,November 18,April 22
Mumbwa,2007,1.02183336019516,1.0420904159545898,5,Central,November 18,April 22
Mumbwa,2008,1.367942750453949,1.4019099473953247,6,Central,November 18,April 22
Mumbwa,2009,1.8271968166033428,1.8310158848762512,6,Central,November 18,April 22
Mumbwa,2010,1.8581978281339009,1.8490689396858215,6,Central,November 18,April 22
Mumbwa,2011,1.327972650527954,1.2888196110725403,4,Central,November 18,April 22
Mumbwa,2012,1.2700777252515156,1.2335116267204285,6,Central,November 18,April 22
Mumbwa,2013,0.908015251159668,0.9231155514717102,5,Central,November 18,April 22
Mumbwa,2014,-0.1776865913532674,-0.1371604055166244,5,Central,November 18,April 22
Mumbwa,2015,-0.6946492418646812,-0.7151010036468506,4,Central,November 18,April 22
Mumbwa,2016,-0.4033648170530796,-0.3742242157459259,5,Central,November 18,April 22
Mumbwa,2017,0.244699889421463,0.240100622177124,5,Central,November 18,April 22
Mumbwa,2018,0.08593201326827206,0.0744817294180393,6,Central,November 18,April 22
Mumbwa,2019,-0.3037185091525316,-0.3491979837417602,5,Central,November 18,April 22
Mumbwa,2020,-0.4080193804576993,-0.5204524993896484,5,Central,November 18,April 22
Mumbwa,2021,-1.023603767156601,-1.1705500483512878,4,Central,November 18,April 22
Mungwi,2000,0.6256072682638963,0.6953731775283813,6,Northern,November 13,May 15
Mungwi,2001,-0.7738199184338251,-0.8921103179454803,6,Northern,November 13,May 15
Mungwi,2002,-0.7186370839675268,-0.6337072849273682,6,Northern,November 13,May 15
Mungwi,2003,-0.27852815836668016,-0.2401696145534515,5,Northern,November 13,May 15
Mungwi,2004,-0.18706016490856806,-0.28227323293685913,6,Northern,November 13,May 15
Mungwi,2005,-0.7714935660362243,-0.7401228547096252,5,Northern,November 13,May 15
Mungwi,2006,0.43088915944099426,0.38773819804191584,6,Northern,November 13,May 15
Mungwi,2007,0.49818095564842224,0.5191243588924408,6,Northern,November 13,May 15
Mungwi,2008,-0.778007918347915,-0.8091743290424347,6,Northern,November 13,May 15
Mungwi,2009,0.190710769345363,0.10968072339892385,6,Northern,November 13,May 15
Mungwi,2010,-1.6659499168395997,-1.6933729648590088,5,Northern,November 13,May 15
Mungwi,2011,-1.5210588693618774,-1.502930760383606,5,Northern,November 13,May 15
Mungwi,2012,-1.2592223371778215,-1.22531259059906,7,Northern,November 13,May 15
Mungwi,2013,-0.9424611975749334,-0.833856999874115,6,Northern,November 13,May 15
Mungwi,2014,-0.3524567738175392,-0.3590075671672821,5,Northern,November 13,May 15
Mungwi,2015,-0.2593739479780197,-0.2554126381874084,5,Northern,November 13,May 15
Mungwi,2016,-0.8841198484102885,-0.8378151953220367,6,Northern,November 13,May 15
Mungwi,2017,-1.21567200422287,-1.3298581838607788,5,Northern,November 13,May 15
Mungwi,2018,-0.8145671844482422,-0.8909969329833984,5,Northern,November 13,May 15
Mungwi,2019,-0.01894432554642359,0.0809960216283798,6,Northern,November 13,May 15
Mungwi,2020,1.2032466530799866,1.1949854493141174,6,Northern,November 13,May 15
Mungwi,2021,0.9853120535612107,1.3264925479888916,5,Northern,November 13,May 15
Mushindano,2000,0.9443488443891207,1.1986066102981567,6,North-Western,November 04,May 06
Mushindano,2001,0.5293999779969454,0.5388261675834656,6,North-Western,November 04,May 06
Mushindano,2002,0.6359998136758804,0.6016128957271576,6,North-Western,November 04,May 06
Mushindano,2003,1.0633893360694249,1.1774411797523499,6,North-Western,November 04,May 06
Mushindano,2004,0.35453078523278236,0.33233794197440153,6,North-Western,November 04,May 06
Mushindano,2005,-0.8186288426319758,-0.9738836884498596,6,North-Western,November 04,May 06
Mushindano,2006,-0.30097897563661846,-0.315302699804306,7,North-Western,November 04,May 06
Mushindano,2007,-0.11530669033527374,-0.0835461504757404,6,North-Western,November 04,May 06
Mushindano,2008,-0.034042902290821075,-0.1496282145380973,6,North-Western,November 04,May 06
Mushindano,2009,1.534879275730678,1.5901200771331787,7,North-Western,November 04,May 06
Mushindano,2010,1.0404404699802399,1.0017042458057404,6,North-Western,November 04,May 06
Mushindano,2011,0.8461967706680298,0.8127394914627075,5,North-Western,November 04,May 06
Mushindano,2012,0.8313540617624918,0.9075659513473511,6,North-Western,November 04,May 06
Mushindano,2013,0.3438740521669388,0.33446209132671356,6,North-Western,November 04,May 06
Mushindano,2014,-0.3795503675937652,-0.3147215843200683,5,North-Western,November 04,May 06
Mushindano,2015,-0.8146071910858155,-0.8975580930709839,5,North-Western,November 04,May 06
Mushindano,2016,-1.123325765132904,-0.9446992874145508,5,North-Western,November 04,May 06
Mushindano,2017,-0.6011119425296784,-0.681391716003418,5,North-Western,November 04,May 06
Mushindano,2018,0.3547995587189992,0.4655659943819046,6,North-Western,November 04,May 06
Mushindano,2019,0.4394675965110461,0.48763278126716614,6,North-Western,November 04,May 06
Mushindano,2020,1.3810516993204753,1.356886863708496,6,North-Western,November 04,May 06
Mushindano,2021,0.30749447643756866,0.2000798285007476,5,North-Western,November 04,May 06
Mwandi,2000,0.03279070928692816,0.1192953065037727,5,Western,November 07,April 13
Mwandi,2001,0.23222362676945826,0.15424444526433945,6,Western,November 07,April 13
Mwandi,2002,-0.374575637280941,-0.374575637280941,2,Western,November 07,April 13
Mwandi,2003,-0.44214797019958496,-0.44214797019958496,2,Western,November 07,April 13
Mwandi,2004,-0.595472463965416,-0.8035317659378052,5,Western,November 07,April 13
Mwandi,2005,-0.9599596783518791,-1.0295108556747437,4,Western,November 07,April 13
Mwandi,2006,0.8621400237083435,0.8880608081817627,5,Western,November 07,April 13
Mwandi,2007,1.4320916533470154,1.4297266006469727,4,Western,November 07,April 13
