,Unnamed: 0,district,season_year,mean_growing_spei,median_growing_spei,n_months,province,province_avg_start_date,province_avg_end_date
954,954,Kitwe,2008,0.2459454598,0.113164596,5,Copperbelt,November 13,May 07
955,955,Kitwe,2009,1.4311021714285714,1.4628564,7,Copperbelt,November 13,May 07
956,956,Kitwe,2010,1.1210362033333334,1.1598963,6,Copperbelt,November 13,May 07
957,957,Kitwe,2011,0.96378704,0.9140453,5,Copperbelt,November 13,May 07
958,958,Kitwe,2012,0.5733168160000001,0.72000938,6,Copperbelt,November 13,May 07
959,959,Kitwe,2013,-0.1543236084285714,-0.09922649,7,Copperbelt,November 13,May 07
960,960,Kitwe,2014,-1.056538083333333,-1.0299465,6,Copperbelt,November 13,May 07
961,961,Kitwe,2015,-1.4562970666666668,-1.46353515,6,Copperbelt,November 13,May 07
962,962,Kitwe,2016,-1.1277963033333334,-1.1339278,6,Copperbelt,November 13,May 07
963,963,Kitwe,2017,-0.1281151841166666,-0.01820352435,6,Copperbelt,November 13,May 07
964,964,Kitwe,2018,0.5104243700000001,0.5135604300000001,6,Copperbelt,November 13,May 07
965,965,Kitwe,2019,-0.0721899774,-0.061683867,5,Copperbelt,November 13,May 07
966,966,Kitwe,2020,0.1973309963999999,0.16825733,5,Copperbelt,November 13,May 07
967,967,Kitwe,2021,-0.370444185,-0.378563585,6,Copperbelt,November 13,May 07
968,968,Lavushimanda,2000,0.650947675,0.6126072499999999,6,Muchinga,November 24,May 12
969,969,Lavushimanda,2001,-0.1673963675,-0.194089555,6,Muchinga,November 24,May 12
970,970,Lavushimanda,2002,0.1015740616666666,0.140789455,6,Muchinga,November 24,May 12
971,971,Lavushimanda,2003,0.189412645,0.231583905,6,Muchinga,November 24,May 12
972,972,Lavushimanda,2004,0.3671302356833332,0.37510972,6,Muchinga,November 24,May 12
973,973,Lavushimanda,2005,-0.108952508,-0.1899275,5,Muchinga,November 24,May 12
974,974,Lavushimanda,2006,0.8684736433333334,1.03663585,6,Muchinga,November 24,May 12
975,975,Lavushimanda,2007,1.55994146,1.5433022,5,Muchinga,November 24,May 12
976,976,Lavushimanda,2008,1.0105918939999998,0.9855624,5,Muchinga,November 24,May 12
977,977,Lavushimanda,2009,2.06944275,2.14372135,6,Muchinga,November 24,May 12
978,978,Lavushimanda,2010,1.5121720666666665,1.38225785,6,Muchinga,November 24,May 12
979,979,Lavushimanda,2011,1.05965308,0.9478725,5,Muchinga,November 24,May 12
980,980,Lavushimanda,2012,1.0719183516666668,1.18457315,6,Muchinga,November 24,May 12
981,981,Lavushimanda,2013,-0.0473511183333333,-0.02666454,6,Muchinga,November 24,May 12
982,982,Lavushimanda,2014,-0.9164816133333332,-0.96918562,6,Muchinga,November 24,May 12
983,983,Lavushimanda,2015,-1.4478500166666664,-1.5049554,6,Muchinga,November 24,May 12
984,984,Lavushimanda,2016,-1.5119921166666668,-1.5273525,6,Muchinga,November 24,May 12
985,985,Lavushimanda,2017,-0.899391235,-0.8975420000000001,6,Muchinga,November 24,May 12
986,986,Lavushimanda,2018,-0.2394500183333333,-0.17868625,6,Muchinga,November 24,May 12
987,987,Lavushimanda,2019,0.13011692406,0.047265552,5,Muchinga,November 24,May 12
988,988,Lavushimanda,2020,0.512271226,0.3798174,5,Muchinga,November 24,May 12
989,989,Lavushimanda,2021,0.28545194,0.37176314,5,Muchinga,November 24,May 12
990,990,Limulunga,2000,-0.05146834945,-0.01836203835,6,Western,November 07,April 13
991,991,Limulunga,2001,0.2366765916666666,0.254948795,6,Western,November 07,April 13
992,992,Limulunga,2002,0.0205015095,-0.0239211864999999,6,Western,November 07,April 13
993,993,Limulunga,2003,0.4789555466666666,0.56275833,6,Western,November 07,April 13
994,994,Limulunga,2004,0.274146404,0.4009741,5,Western,November 07,April 13
995,995,Limulunga,2005,-0.273713394,-0.26789176,5,Western,November 07,April 13
996,996,Limulunga,2006,0.4431699139999999,0.48474097,5,Western,November 07,April 13
997,997,Limulunga,2007,0.628980775,0.5699687,6,Western,November 07,April 13
998,998,Limulunga,2008,1.173786728,1.1998599,5,Western,November 07,April 13
999,999,Limulunga,2009,1.6687469833333335,1.6307891,6,Western,November 07,April 13
1000,1000,Limulunga,2010,1.931549,1.92074865,6,Western,November 07,April 13
1001,1001,Limulunga,2011,1.94223225,1.9415011,4,Western,November 07,April 13
1002,1002,Limulunga,2012,1.58668056,1.606873,5,Western,November 07,April 13
1003,1003,Limulunga,2013,1.3487999833333333,1.3410789,6,Western,November 07,April 13
1004,1004,Limulunga,2014,0.189585915,0.109519675,6,Western,November 07,April 13
1005,1005,Limulunga,2015,-0.79688473,-0.842373,5,Western,November 07,April 13
1006,1006,Limulunga,2016,-0.4939228656666667,-0.604070625,6,Western,November 07,April 13
1007,1007,Limulunga,2017,-0.0074017774,0.04395747,5,Western,November 07,April 13
1008,1008,Limulunga,2018,-0.138487675,-0.162441145,6,Western,November 07,April 13
1009,1009,Limulunga,2019,-0.2830015426,-0.30314955,5,Western,November 07,April 13
1010,1010,Limulunga,2020,-0.47037284,-0.58048856,5,Western,November 07,April 13
1011,1011,Limulunga,2021,-1.17402025,-1.1707621,5,Western,November 07,April 13
1012,1012,Livingstone,2000,0.233751506,0.26740387,5,Southern,October 16,March 04
1013,1013,Livingstone,2001,0.27456832,0.27456832,2,Southern,October 16,March 04
1014,1014,Livingstone,2002,0.13936731,0.13936731,2,Southern,October 16,March 04
1015,1015,Livingstone,2003,-0.6205984,-0.6205984,1,Southern,October 16,March 04
1016,1016,Livingstone,2004,-0.82694495375,-0.793466,4,Southern,October 16,March 04
1017,1017,Livingstone,2005,-1.219388475,-1.3129101,4,Southern,October 16,March 04
1018,1018,Livingstone,2006,0.667443502,0.7696654,5,Southern,October 16,March 04
1019,1019,Livingstone,2007,1.354893,1.290259,5,Southern,October 16,March 04
1020,1020,Livingstone,2008,1.7074792799999998,1.7334062,5,Southern,October 16,March 04
1021,1021,Livingstone,2009,1.8950420400000003,1.8927734,5,Southern,October 16,March 04
1022,1022,Livingstone,2010,1.9062164,1.9006526,5,Southern,October 16,March 04
1023,1023,Livingstone,2011,1.9817594,1.9817594,1,Southern,October 16,March 04
1024,1024,Livingstone,2012,1.10086844,1.1533343,5,Southern,October 16,March 04
1025,1025,Livingstone,2013,0.8236626166666667,0.82311565,3,Southern,October 16,March 04
1026,1026,Livingstone,2014,0.6233766249999999,0.62316067,4,Southern,October 16,March 04
1027,1027,Livingstone,2015,-0.42791395,-0.49158147,5,Southern,October 16,March 04
1028,1028,Livingstone,2016,-0.2350626275,-0.24758598,4,Southern,October 16,March 04
1029,1029,Livingstone,2017,0.6858816080000001,0.74049634,5,Southern,October 16,March 04
1030,1030,Livingstone,2018,0.574791936,0.57484114,5,Southern,October 16,March 04
1031,1031,Livingstone,2019,0.4893299799999999,0.43458024,3,Southern,October 16,March 04
1032,1032,Livingstone,2020,0.4997190266666667,0.4854748,3,Southern,October 16,March 04
1033,1033,Livingstone,2021,-0.834324088,-0.5931329,5,Southern,October 16,March 04
1034,1034,Luampa,2000,0.179107262,0.20695205,5,Western,November 07,April 13
1035,1035,Luampa,2001,0.4378530773333333,0.42632654,6,Western,November 07,April 13
1036,1036,Luampa,2002,-0.0536686558,-0.11499814,5,Western,November 07,April 13
1037,1037,Luampa,2003,0.4516197948,0.50345814,5,Western,November 07,April 13
1038,1038,Luampa,2004,0.24081371,0.56992173,5,Western,November 07,April 13
1039,1039,Luampa,2005,-0.245037848,-0.3573736,5,Western,November 07,April 13
1040,1040,Luampa,2006,0.90631606,0.9858086,5,Western,November 07,April 13
1041,1041,Luampa,2007,1.2762954999999998,1.2606388,5,Western,November 07,April 13
1042,1042,Luampa,2008,1.52335974,1.5304734,5,Western,November 07,April 13
1043,1043,Luampa,2009,1.7934012,1.7808975,6,Western,November 07,April 13
1044,1044,Luampa,2010,1.8430439,1.8307201,6,Western,November 07,April 13
1045,1045,Luampa,2011,1.6114967,1.5379903,3,Western,November 07,April 13
1046,1046,Luampa,2012,1.42282046,1.4360013,5,Western,November 07,April 13
1047,1047,Luampa,2013,1.1866649333333334,1.1989408,6,Western,November 07,April 13
1048,1048,Luampa,2014,0.1821155503,0.16484676,5,Western,November 07,April 13
1049,1049,Luampa,2015,-0.846119356,-0.9306138,5,Western,November 07,April 13
1050,1050,Luampa,2016,-0.7609191980000001,-0.83114445,5,Western,November 07,April 13
1051,1051,Luampa,2017,-0.2144774564,-0.09794412,5,Western,November 07,April 13
1052,1052,Luampa,2018,-0.422498655,-0.44982405,6,Western,November 07,April 13
1053,1053,Luampa,2019,-0.674929812,-0.6847742,5,Western,November 07,April 13
1054,1054,Luampa,2020,-0.47498759875,-0.3914361,4,Western,November 07,April 13
1055,1055,Luampa,2021,-1.46456838,-1.6476771,5,Western,November 07,April 13
1056,1056,Luangwa,2000,1.8005121166666662,1.8040263,6,Lusaka,November 07,March 31
1057,1057,Luangwa,2001,1.3664862,1.4517577,5,Lusaka,November 07,March 31
1058,1058,Luangwa,2002,0.4099082666666667,0.28072912,3,Lusaka,November 07,March 31
1059,1059,Luangwa,2003,0.349568815,0.39363685,4,Lusaka,November 07,March 31
1060,1060,Luangwa,2004,-0.1139096827999999,-0.045701824,5,Lusaka,November 07,March 31
1061,1061,Luangwa,2005,-0.8556285066666667,-1.0052627,3,Lusaka,November 07,March 31
1062,1062,Luangwa,2006,0.0246576449999999,0.04592453,4,Lusaka,November 07,March 31
1063,1063,Luangwa,2007,0.6834574125,0.6227665,4,Lusaka,November 07,March 31
1064,1064,Luangwa,2008,0.50969897,0.35005674,6,Lusaka,November 07,March 31
1065,1065,Luangwa,2009,1.42433806,1.3944325,5,Lusaka,November 07,March 31
1066,1066,Luangwa,2010,1.6635677000000002,1.4586964,5,Lusaka,November 07,March 31
1067,1067,Luangwa,2011,0.635679135,0.67502335,4,Lusaka,November 07,March 31
1068,1068,Luangwa,2012,0.412920645,0.368206565,4,Lusaka,November 07,March 31
1069,1069,Luangwa,2013,-0.30251563425,-0.377448475,4,Lusaka,November 07,March 31
1070,1070,Luangwa,2014,-0.7195382419999999,-0.82978827,5,Lusaka,November 07,March 31
1071,1071,Luangwa,2015,-0.684534284,-0.7648785,5,Lusaka,November 07,March 31
1072,1072,Luangwa,2016,-0.4147846104,-0.54673505,5,Lusaka,November 07,March 31
1073,1073,Luangwa,2017,0.6024205873999999,0.7592474,5,Lusaka,November 07,March 31
1074,1074,Luangwa,2018,0.19283458194,0.15033494,5,Lusaka,November 07,March 31
1075,1075,Luangwa,2019,0.1486201165666666,0.15033494,3,Lusaka,November 07,March 31
1076,1076,Luangwa,2020,0.0810278825,0.0816137925,4,Lusaka,November 07,March 31
1077,1077,Luangwa,2021,-0.535778372,-0.7284138,5,Lusaka,November 07,March 31
1078,1078,Luano,2000,1.7291894666666667,1.7384254499999998,6,Central,November 18,April 22
1079,1079,Luano,2001,1.38553926,1.3867909,5,Central,November 18,April 22
1080,1080,Luano,2002,0.9020884625,0.8581282,4,Central,November 18,April 22
1081,1081,Luano,2003,0.970931506,1.0485938,5,Central,November 18,April 22
1082,1082,Luano,2004,0.04707685,0.1436442,6,Central,November 18,April 22
1083,1083,Luano,2005,-0.5742498733333333,-0.72639585,3,Central,November 18,April 22
1084,1084,Luano,2006,0.326756916,0.31387135,5,Central,November 18,April 22
1085,1085,Luano,2007,0.5867917060000001,0.6393704,5,Central,November 18,April 22
1086,1086,Luano,2008,0.6479015216666667,0.537701835,6,Central,November 18,April 22
1087,1087,Luano,2009,1.48476538,1.4865165,5,Central,November 18,April 22
1088,1088,Luano,2010,1.66278122,1.5388378,5,Central,November 18,April 22
1089,1089,Luano,2011,0.8648627299999999,0.8871067349999999,4,Central,November 18,April 22
1090,1090,Luano,2012,0.7527590833333333,0.7348429,6,Central,November 18,April 22
1091,1091,Luano,2013,0.017230338,0.14569987,5,Central,November 18,April 22
1092,1092,Luano,2014,-0.8770062459999999,-0.7882775,5,Central,November 18,April 22
1093,1093,Luano,2015,-0.8525623399999999,-0.89866173,5,Central,November 18,April 22
1094,1094,Luano,2016,-0.5000564278333334,-0.5922196200000001,6,Central,November 18,April 22
1095,1095,Luano,2017,0.2572629916666667,0.3420126599999999,6,Central,November 18,April 22
1096,1096,Luano,2018,0.243494234,0.20934577,6,Central,November 18,April 22
1097,1097,Luano,2019,-0.1606041048,-0.15451032,5,Central,November 18,April 22
1098,1098,Luano,2020,-0.1157376128333333,-0.142575935,6,Central,November 18,April 22
1099,1099,Luano,2021,-0.355282868,-0.35304004,5,Central,November 18,April 22
1100,1100,Luanshya,2000,1.191688005,1.14177895,6,Copperbelt,November 13,May 07
1101,1101,Luanshya,2001,1.0674401042857142,1.0172893,7,Copperbelt,November 13,May 07
1102,1102,Luanshya,2002,1.4010112,1.4350146,6,Copperbelt,November 13,May 07
1103,1103,Luanshya,2003,1.755181183333333,1.7534889,6,Copperbelt,November 13,May 07
1104,1104,Luanshya,2004,0.94787245,1.21508185,6,Copperbelt,November 13,May 07
1105,1105,Luanshya,2005,0.1168179433333333,0.03464852,6,Copperbelt,November 13,May 07
1106,1106,Luanshya,2006,0.3211615825,0.355070055,6,Copperbelt,November 13,May 07
1107,1107,Luanshya,2007,0.2849739611666667,0.31485078,6,Copperbelt,November 13,May 07
1108,1108,Luanshya,2008,0.479699062,0.3714191,5,Copperbelt,November 13,May 07
1109,1109,Luanshya,2009,1.4393524714285717,1.465535,7,Copperbelt,November 13,May 07
1110,1110,Luanshya,2010,1.1180878866666666,1.15406485,6,Copperbelt,November 13,May 07
1111,1111,Luanshya,2011,0.948097646,0.91830283,5,Copperbelt,November 13,May 07
1112,1112,Luanshya,2012,0.6226591083333333,0.7497803599999999,6,Copperbelt,November 13,May 07
1113,1113,Luanshya,2013,-0.1104947051428571,0.010437644,7,Copperbelt,November 13,May 07
1114,1114,Luanshya,2014,-1.012509625,-0.994826275,6,Copperbelt,November 13,May 07
1115,1115,Luanshya,2015,-1.465765633333333,-1.4699855,6,Copperbelt,November 13,May 07
1116,1116,Luanshya,2016,-1.1925828216666667,-1.225674575,6,Copperbelt,November 13,May 07
1117,1117,Luanshya,2017,0.02614318,0.04740874,6,Copperbelt,November 13,May 07
1118,1118,Luanshya,2018,0.484927925,0.50073949,6,Copperbelt,November 13,May 07
1119,1119,Luanshya,2019,-0.068771698,-0.14717409,5,Copperbelt,November 13,May 07
1120,1120,Luanshya,2020,0.0418214312,0.061665736,5,Copperbelt,November 13,May 07
1121,1121,Luanshya,2021,-0.612729826,-0.58001834,5,Copperbelt,November 13,May 07
1122,1122,Lufwanyama,2000,1.3135429883333336,1.4615833,6,Copperbelt,November 13,May 07
1123,1123,Lufwanyama,2001,1.0046830828571427,0.9430666,7,Copperbelt,November 13,May 07
1124,1124,Lufwanyama,2002,0.8350233783333332,0.83986662,6,Copperbelt,November 13,May 07
1125,1125,Lufwanyama,2003,1.210963025,1.30466735,6,Copperbelt,November 13,May 07
1126,1126,Lufwanyama,2004,0.1045851466666667,0.12109091,6,Copperbelt,November 13,May 07
1127,1127,Lufwanyama,2005,-0.7383317478333332,-0.886174485,6,Copperbelt,November 13,May 07
1128,1128,Lufwanyama,2006,-0.2716241901666666,-0.30856146,6,Copperbelt,November 13,May 07
1129,1129,Lufwanyama,2007,0.0108507594,0.033042822,5,Copperbelt,November 13,May 07
1130,1130,Lufwanyama,2008,0.3994652775999999,0.30691847,5,Copperbelt,November 13,May 07
1131,1131,Lufwanyama,2009,1.549519457142857,1.6161509,7,Copperbelt,November 13,May 07
1132,1132,Lufwanyama,2010,1.4552831500000003,1.4531856,6,Copperbelt,November 13,May 07
1133,1133,Lufwanyama,2011,1.219343652,1.2911328,5,Copperbelt,November 13,May 07
1134,1134,Lufwanyama,2012,0.95914996,1.07993805,6,Copperbelt,November 13,May 07
1135,1135,Lufwanyama,2013,0.1990979785714285,0.2552093,7,Copperbelt,November 13,May 07
1136,1136,Lufwanyama,2014,-0.6731709983333333,-0.60878045,6,Copperbelt,November 13,May 07
1137,1137,Lufwanyama,2015,-1.048203966666667,-1.0360658,6,Copperbelt,November 13,May 07
1138,1138,Lufwanyama,2016,-0.7898164303333332,-0.8061954849999999,6,Copperbelt,November 13,May 07
1139,1139,Lufwanyama,2017,0.5006838333333333,0.53031501,6,Copperbelt,November 13,May 07
1140,1140,Lufwanyama,2018,0.8818708599999999,0.91078207,6,Copperbelt,November 13,May 07
1141,1141,Lufwanyama,2019,0.320272068,0.21921007,5,Copperbelt,November 13,May 07
1142,1142,Lufwanyama,2020,0.60737281,0.7418902,5,Copperbelt,November 13,May 07
1143,1143,Lufwanyama,2021,-0.5284854445,-0.632596935,6,Copperbelt,November 13,May 07
1144,1144,Lukulu,2000,-0.2110913158333333,-0.2486467,6,Western,November 07,April 13
1145,1145,Lukulu,2001,0.0613120053333333,0.127106836,6,Western,November 07,April 13
1146,1146,Lukulu,2002,-0.1827823449999999,-0.216757095,6,Western,November 07,April 13
1147,1147,Lukulu,2003,0.3293144766666666,0.407636165,6,Western,November 07,April 13
1148,1148,Lukulu,2004,0.0401213483333333,-0.044863975,6,Western,November 07,April 13
1149,1149,Lukulu,2005,-0.5640528833333334,-0.6421197000000001,6,Western,November 07,April 13
1150,1150,Lukulu,2006,0.1482163929,0.1472923,5,Western,November 07,April 13
1151,1151,Lukulu,2007,0.3017472291666667,0.321589945,6,Western,November 07,April 13
1152,1152,Lukulu,2008,0.905747808,0.87915087,5,Western,November 07,April 13
1153,1153,Lukulu,2009,1.6686581666666669,1.6543458,6,Western,November 07,April 13
1154,1154,Lukulu,2010,1.9262034166666664,1.93154275,6,Western,November 07,April 13
1155,1155,Lukulu,2011,1.87163404,1.7947774,5,Western,November 07,April 13
1156,1156,Lukulu,2012,1.43401504,1.4934758,5,Western,November 07,April 13
1157,1157,Lukulu,2013,1.1481631,1.12087315,6,Western,November 07,April 13
1158,1158,Lukulu,2014,0.0088213766666666,-0.10509299,6,Western,November 07,April 13
1159,1159,Lukulu,2015,-0.704555294,-0.70648926,5,Western,November 07,April 13
1160,1160,Lukulu,2016,-0.5705476896666667,-0.64377127,6,Western,November 07,April 13
1161,1161,Lukulu,2017,-0.1799792741666666,-0.136798443,6,Western,November 07,April 13
1162,1162,Lukulu,2018,-0.2472587216666666,-0.25241545,6,Western,November 07,April 13
1163,1163,Lukulu,2019,-0.2676251699999999,-0.2986694,5,Western,November 07,April 13
1164,1164,Lukulu,2020,0.0284189999999999,0.07322561,6,Western,November 07,April 13
1165,1165,Lukulu,2021,-0.777790216,-0.8886268,5,Western,November 07,April 13
1166,1166,Lumezi,2000,-0.4211566483333333,-0.45846481,6,Eastern,November 26,May 04
1167,1167,Lumezi,2001,-0.8213587199999999,-0.7848674,5,Eastern,November 26,May 04
1168,1168,Lumezi,2002,-0.1601427966,-0.12798509,5,Eastern,November 26,May 04
1169,1169,Lumezi,2003,0.324801756,0.32006332,5,Eastern,November 26,May 04
1170,1170,Lumezi,2004,0.4352009993333333,0.51187989,6,Eastern,November 26,May 04
1171,1171,Lumezi,2005,-0.3176777349999999,-0.3395319599999999,4,Eastern,November 26,May 04
1172,1172,Lumezi,2006,0.5127562753333333,0.6289491700000001,6,Eastern,November 26,May 04
1173,1173,Lumezi,2007,0.9587969175,0.979387135,4,Eastern,November 26,May 04
1174,1174,Lumezi,2008,0.18573967718,0.14679463,5,Eastern,November 26,May 04
1175,1175,Lumezi,2009,1.5005027333333336,1.5838752,6,Eastern,November 26,May 04
1176,1176,Lumezi,2010,0.9341536283333332,0.7634418350000001,6,Eastern,November 26,May 04
1177,1177,Lumezi,2011,0.758328534,0.6862715,5,Eastern,November 26,May 04
1178,1178,Lumezi,2012,1.0802602783333333,1.07198065,6,Eastern,November 26,May 04
1179,1179,Lumezi,2013,0.0213348455999999,0.036146518,5,Eastern,November 26,May 04
1180,1180,Lumezi,2014,-0.7884325283333333,-0.82034155,6,Eastern,November 26,May 04
1181,1181,Lumezi,2015,-1.54726312,-1.6754402,5,Eastern,November 26,May 04
1182,1182,Lumezi,2016,-1.81277475,-1.80416305,6,Eastern,November 26,May 04
1183,1183,Lumezi,2017,-1.3343708166666666,-1.3350448,6,Eastern,November 26,May 04
1184,1184,Lumezi,2018,-0.51516512,-0.4479508399999999,6,Eastern,November 26,May 04
1185,1185,Lumezi,2019,0.270075166,0.21256222,5,Eastern,November 26,May 04
